Entity,Code,Date,Total confirmed deaths due to COVID-19 (deaths)
Armenia,ARM,"Apr 6, 2020",7
Armenia,ARM,"Apr 7, 2020",8
Armenia,ARM,"Apr 8, 2020",8
Armenia,ARM,"Apr 9, 2020",9
Armenia,ARM,"Apr 10, 2020",10
Armenia,ARM,"Apr 11, 2020",11
Armenia,ARM,"Apr 12, 2020",13
Armenia,ARM,"Apr 13, 2020",13
Armenia,ARM,"Apr 14, 2020",14
Armenia,ARM,"Apr 15, 2020",17
Armenia,ARM,"Apr 16, 2020",18
Armenia,ARM,"Apr 17, 2020",19
Armenia,ARM,"Apr 18, 2020",20
Armenia,ARM,"Apr 19, 2020",20
Armenia,ARM,"Apr 20, 2020",22
Armenia,ARM,"Apr 21, 2020",24
Armenia,ARM,"Apr 22, 2020",24
Aruba,ABW,"Mar 13, 2020",0
Aruba,ABW,"Mar 20, 2020",0
Aruba,ABW,"Mar 24, 2020",0
Aruba,ABW,"Mar 25, 2020",0
Aruba,ABW,"Mar 26, 2020",0
Aruba,ABW,"Mar 27, 2020",0
Aruba,ABW,"Mar 28, 2020",0
Aruba,ABW,"Mar 29, 2020",0
Aruba,ABW,"Mar 30, 2020",0
Aruba,ABW,"Apr 1, 2020",0
Aruba,ABW,"Apr 2, 2020",0
Aruba,ABW,"Apr 3, 2020",0
Aruba,ABW,"Apr 4, 2020",0
Aruba,ABW,"Apr 5, 2020",0
Aruba,ABW,"Apr 6, 2020",0
Aruba,ABW,"Apr 7, 2020",0
Aruba,ABW,"Apr 8, 2020",0
Aruba,ABW,"Apr 9, 2020",0
Aruba,ABW,"Apr 10, 2020",0
Aruba,ABW,"Apr 11, 2020",0
Aruba,ABW,"Apr 12, 2020",0
Aruba,ABW,"Apr 13, 2020",0
Aruba,ABW,"Apr 14, 2020",0
Aruba,ABW,"Apr 15, 2020",0
Aruba,ABW,"Apr 16, 2020",1
Aruba,ABW,"Apr 17, 2020",1
Aruba,ABW,"Apr 18, 2020",2
Aruba,ABW,"Apr 19, 2020",2
Aruba,ABW,"Apr 20, 2020",2
Aruba,ABW,"Apr 21, 2020",2
Aruba,ABW,"Apr 22, 2020",2
Asia,,"Dec 31, 2019",0
Asia,,"Jan 1, 2020",0
Asia,,"Jan 2, 2020",0
Asia,,"Jan 3, 2020",0
Asia,,"Jan 4, 2020",0
Asia,,"Jan 5, 2020",0
Asia,,"Jan 6, 2020",0
Asia,,"Jan 7, 2020",0
Asia,,"Jan 8, 2020",0
Asia,,"Jan 9, 2020",0
Asia,,"Jan 10, 2020",0
Asia,,"Jan 11, 2020",1
Asia,,"Jan 12, 2020",1
Asia,,"Jan 13, 2020",1
Asia,,"Jan 14, 2020",1
Asia,,"Jan 15, 2020",2
Asia,,"Jan 16, 2020",2
Asia,,"Jan 17, 2020",2
Asia,,"Jan 18, 2020",2
Asia,,"Jan 19, 2020",3
Asia,,"Jan 20, 2020",3
Asia,,"Jan 21, 2020",6
Asia,,"Jan 22, 2020",17
Asia,,"Jan 23, 2020",17
Asia,,"Jan 24, 2020",26
Asia,,"Jan 25, 2020",41
Asia,,"Jan 26, 2020",56
Asia,,"Jan 27, 2020",81
Asia,,"Jan 28, 2020",106
Asia,,"Jan 29, 2020",132
Asia,,"Jan 30, 2020",170
Asia,,"Jan 31, 2020",213
Asia,,"Feb 1, 2020",259
Asia,,"Feb 2, 2020",305
Asia,,"Feb 3, 2020",362
Asia,,"Feb 4, 2020",427
Asia,,"Feb 5, 2020",493
Asia,,"Feb 6, 2020",565
Asia,,"Feb 7, 2020",638
Asia,,"Feb 8, 2020",724
Asia,,"Feb 9, 2020",813
Asia,,"Feb 10, 2020",910
Asia,,"Feb 11, 2020",1018
Asia,,"Feb 12, 2020",1115
Asia,,"Feb 13, 2020",1370
Asia,,"Feb 14, 2020",1383
Asia,,"Feb 15, 2020",1526
Asia,,"Feb 16, 2020",1668
Asia,,"Feb 17, 2020",1774
Asia,,"Feb 18, 2020",1872
Asia,,"Feb 19, 2020",2011
Asia,,"Feb 20, 2020",2125
Asia,,"Feb 21, 2020",2244
Asia,,"Feb 22, 2020",2356
Asia,,"Feb 23, 2020",2458
Asia,,"Feb 24, 2020",2613
Asia,,"Feb 25, 2020",2688
Asia,,"Feb 26, 2020",2746
Asia,,"Feb 27, 2020",2782
Asia,,"Feb 28, 2020",2834
Asia,,"Feb 29, 2020",2892
Asia,,"Mar 1, 2020",2940
Asia,,"Mar 2, 2020",2999
Asia,,"Mar 3, 2020",3049
Asia,,"Mar 4, 2020",3101
Asia,,"Mar 5, 2020",3150
Asia,,"Mar 6, 2020",3204
Asia,,"Mar 7, 2020",3251
Asia,,"Mar 8, 2020",3305
Asia,,"Mar 9, 2020",3383
Asia,,"Mar 10, 2020",3448
Asia,,"Mar 11, 2020",3534
Asia,,"Mar 12, 2020",3622
Asia,,"Mar 13, 2020",3710
Asia,,"Mar 14, 2020",3826
Asia,,"Mar 15, 2020",3937
Asia,,"Mar 16, 2020",4072
Asia,,"Mar 17, 2020",4222
Asia,,"Mar 18, 2020",4384
Asia,,"Mar 19, 2020",4551
Asia,,"Mar 20, 2020",4738
Asia,,"Mar 21, 2020",4915
Asia,,"Mar 22, 2020",5089
Asia,,"Mar 23, 2020",5276
Asia,,"Mar 24, 2020",5448
Asia,,"Mar 25, 2020",5607
Asia,,"Mar 26, 2020",5800
Asia,,"Mar 27, 2020",6041
Asia,,"Mar 28, 2020",6244
Asia,,"Mar 29, 2020",6470
Asia,,"Mar 30, 2020",6670
Asia,,"Mar 31, 2020",6889
Asia,,"Apr 1, 2020",7124
Asia,,"Apr 2, 2020",7402
Asia,,"Apr 3, 2020",7697
Asia,,"Apr 4, 2020",7847
Asia,,"Apr 5, 2020",8291
Asia,,"Apr 6, 2020",8619
Asia,,"Apr 7, 2020",8898
Asia,,"Apr 8, 2020",9214
Asia,,"Apr 9, 2020",9502
Asia,,"Apr 10, 2020",9853
Asia,,"Apr 11, 2020",10182
Asia,,"Apr 12, 2020",10568
Asia,,"Apr 13, 2020",10956
Asia,,"Apr 14, 2020",11298
Asia,,"Apr 15, 2020",11687
Asia,,"Apr 16, 2020",12027
Asia,,"Apr 17, 2020",13658
Asia,,"Apr 18, 2020",14022
Asia,,"Apr 19, 2020",14331
Asia,,"Apr 20, 2020",14708
Asia,,"Apr 21, 2020",15059
Asia,,"Apr 22, 2020",15404
Asia excl. China,,"Dec 31, 2019",0
Asia excl. China,,"Jan 1, 2020",0
Asia excl. China,,"Jan 2, 2020",0
Asia excl. China,,"Jan 3, 2020",0
Asia excl. China,,"Jan 4, 2020",0
Asia excl. China,,"Jan 5, 2020",0
Asia excl. China,,"Jan 6, 2020",0
Asia excl. China,,"Jan 7, 2020",0
Asia excl. China,,"Jan 8, 2020",0
Asia excl. China,,"Jan 9, 2020",0
Asia excl. China,,"Jan 10, 2020",0
Asia excl. China,,"Jan 11, 2020",0
Asia excl. China,,"Jan 12, 2020",0
Asia excl. China,,"Jan 13, 2020",0
Asia excl. China,,"Jan 14, 2020",0
Asia excl. China,,"Jan 15, 2020",0
Asia excl. China,,"Jan 16, 2020",0
Asia excl. China,,"Jan 17, 2020",0
Asia excl. China,,"Jan 18, 2020",0
Asia excl. China,,"Jan 19, 2020",0
Asia excl. China,,"Jan 20, 2020",0
Asia excl. China,,"Jan 21, 2020",0
Asia excl. China,,"Jan 22, 2020",0
Asia excl. China,,"Jan 23, 2020",0
Asia excl. China,,"Jan 24, 2020",0
Asia excl. China,,"Jan 25, 2020",0
Asia excl. China,,"Jan 26, 2020",0
Asia excl. China,,"Jan 27, 2020",0
Asia excl. China,,"Jan 28, 2020",0
Asia excl. China,,"Jan 29, 2020",0
Asia excl. China,,"Jan 30, 2020",0
Asia excl. China,,"Jan 31, 2020",0
Asia excl. China,,"Feb 1, 2020",0
Asia excl. China,,"Feb 2, 2020",1
Asia excl. China,,"Feb 3, 2020",1
Asia excl. China,,"Feb 4, 2020",1
Asia excl. China,,"Feb 5, 2020",1
Asia excl. China,,"Feb 6, 2020",1
Asia excl. China,,"Feb 7, 2020",1
Asia excl. China,,"Feb 8, 2020",1
Asia excl. China,,"Feb 9, 2020",1
Asia excl. China,,"Feb 10, 2020",1
Asia excl. China,,"Feb 11, 2020",1
Asia excl. China,,"Feb 12, 2020",1
Asia excl. China,,"Feb 13, 2020",2
Asia excl. China,,"Feb 14, 2020",2
Asia excl. China,,"Feb 15, 2020",2
Asia excl. China,,"Feb 16, 2020",2
Asia excl. China,,"Feb 17, 2020",3
Asia excl. China,,"Feb 18, 2020",3
Asia excl. China,,"Feb 19, 2020",3
Asia excl. China,,"Feb 20, 2020",5
Asia excl. China,,"Feb 21, 2020",6
Asia excl. China,,"Feb 22, 2020",9
Asia excl. China,,"Feb 23, 2020",13
Asia excl. China,,"Feb 24, 2020",18
Asia excl. China,,"Feb 25, 2020",23
Asia excl. China,,"Feb 26, 2020",29
Asia excl. China,,"Feb 27, 2020",36
Asia excl. China,,"Feb 28, 2020",44
Asia excl. China,,"Feb 29, 2020",55
Asia excl. China,,"Mar 1, 2020",68
Asia excl. China,,"Mar 2, 2020",85
Asia excl. China,,"Mar 3, 2020",103
Asia excl. China,,"Mar 4, 2020",118
Asia excl. China,,"Mar 5, 2020",136
Asia excl. China,,"Mar 6, 2020",160
Asia excl. China,,"Mar 7, 2020",179
Asia excl. China,,"Mar 8, 2020",206
Asia excl. China,,"Mar 9, 2020",261
Asia excl. China,,"Mar 10, 2020",309
Asia excl. China,,"Mar 11, 2020",373
Asia excl. China,,"Mar 12, 2020",450
Asia excl. China,,"Mar 13, 2020",531
Asia excl. China,,"Mar 14, 2020",632
Asia excl. China,,"Mar 15, 2020",734
Asia excl. China,,"Mar 16, 2020",856
Asia excl. China,,"Mar 17, 2020",997
Asia excl. China,,"Mar 18, 2020",1143
Asia excl. China,,"Mar 19, 2020",1302
Asia excl. China,,"Mar 20, 2020",1485
Asia excl. China,,"Mar 21, 2020",1656
Asia excl. China,,"Mar 22, 2020",1824
Asia excl. China,,"Mar 23, 2020",2002
Asia excl. China,,"Mar 24, 2020",2167
Asia excl. China,,"Mar 25, 2020",2322
Asia excl. China,,"Mar 26, 2020",2509
Asia excl. China,,"Mar 27, 2020",2745
Asia excl. China,,"Mar 28, 2020",2945
Asia excl. China,,"Mar 29, 2020",3166
Asia excl. China,,"Mar 30, 2020",3364
Asia excl. China,,"Mar 31, 2020",3580
Asia excl. China,,"Apr 1, 2020",3814
Asia excl. China,,"Apr 2, 2020",4086
Asia excl. China,,"Apr 3, 2020",4371
Asia excl. China,,"Apr 4, 2020",4517
Asia excl. China,,"Apr 5, 2020",4958
Asia excl. China,,"Apr 6, 2020",5284
Asia excl. China,,"Apr 7, 2020",5563
Asia excl. China,,"Apr 8, 2020",5877
Asia excl. China,,"Apr 9, 2020",6163
Asia excl. China,,"Apr 10, 2020",6513
Asia excl. China,,"Apr 11, 2020",6839
Asia excl. China,,"Apr 12, 2020",7225
Asia excl. China,,"Apr 13, 2020",7611
Asia excl. China,,"Apr 14, 2020",7953
Asia excl. China,,"Apr 15, 2020",8341
Asia excl. China,,"Apr 16, 2020",8681
Asia excl. China,,"Apr 17, 2020",9022
Asia excl. China,,"Apr 18, 2020",9386
Asia excl. China,,"Apr 19, 2020",9695
Asia excl. China,,"Apr 20, 2020",10072
Asia excl. China,,"Apr 21, 2020",10423
Asia excl. China,,"Apr 22, 2020",10768
Australia,AUS,"Dec 31, 2019",0
Australia,AUS,"Jan 1, 2020",0
Australia,AUS,"Jan 2, 2020",0
Australia,AUS,"Jan 3, 2020",0
Australia,AUS,"Jan 4, 2020",0
Australia,AUS,"Jan 5, 2020",0
Australia,AUS,"Jan 6, 2020",0
Australia,AUS,"Jan 7, 2020",0
Australia,AUS,"Jan 8, 2020",0
Australia,AUS,"Jan 9, 2020",0
Australia,AUS,"Jan 10, 2020",0
Australia,AUS,"Jan 11, 2020",0
Australia,AUS,"Jan 12, 2020",0
Australia,AUS,"Jan 13, 2020",0
Australia,AUS,"Jan 14, 2020",0
Australia,AUS,"Jan 15, 2020",0
Australia,AUS,"Jan 16, 2020",0
Australia,AUS,"Jan 17, 2020",0
Australia,AUS,"Jan 18, 2020",0
Australia,AUS,"Jan 19, 2020",0
Australia,AUS,"Jan 20, 2020",0
Australia,AUS,"Jan 21, 2020",0
Australia,AUS,"Jan 22, 2020",0
Australia,AUS,"Jan 23, 2020",0
Australia,AUS,"Jan 24, 2020",0
Australia,AUS,"Jan 25, 2020",0
Australia,AUS,"Jan 26, 2020",0
Australia,AUS,"Jan 27, 2020",0
Australia,AUS,"Jan 28, 2020",0
Australia,AUS,"Jan 29, 2020",0
Australia,AUS,"Jan 30, 2020",0
Australia,AUS,"Jan 31, 2020",0
Australia,AUS,"Feb 1, 2020",0
Australia,AUS,"Feb 2, 2020",0
Australia,AUS,"Feb 3, 2020",0
Australia,AUS,"Feb 4, 2020",0
Australia,AUS,"Feb 5, 2020",0
Australia,AUS,"Feb 6, 2020",0
Australia,AUS,"Feb 7, 2020",0
Australia,AUS,"Feb 8, 2020",0
Australia,AUS,"Feb 9, 2020",0
Australia,AUS,"Feb 10, 2020",0
Australia,AUS,"Feb 11, 2020",0
Australia,AUS,"Feb 12, 2020",0
Australia,AUS,"Feb 13, 2020",0
Australia,AUS,"Feb 14, 2020",0
Australia,AUS,"Feb 15, 2020",0
Australia,AUS,"Feb 16, 2020",0
Australia,AUS,"Feb 17, 2020",0
Australia,AUS,"Feb 18, 2020",0
Australia,AUS,"Feb 19, 2020",0
Australia,AUS,"Feb 20, 2020",0
Australia,AUS,"Feb 21, 2020",0
Australia,AUS,"Feb 22, 2020",0
Australia,AUS,"Feb 23, 2020",0
Australia,AUS,"Feb 24, 2020",0
Australia,AUS,"Feb 25, 2020",0
Australia,AUS,"Feb 26, 2020",0
Australia,AUS,"Feb 27, 2020",0
Australia,AUS,"Feb 28, 2020",0
Australia,AUS,"Feb 29, 2020",0
Australia,AUS,"Mar 1, 2020",1
Australia,AUS,"Mar 2, 2020",1
Australia,AUS,"Mar 3, 2020",1
Australia,AUS,"Mar 4, 2020",1
Australia,AUS,"Mar 5, 2020",2
Australia,AUS,"Mar 6, 2020",2
Australia,AUS,"Mar 7, 2020",2
Australia,AUS,"Mar 8, 2020",3
Australia,AUS,"Mar 9, 2020",3
Australia,AUS,"Mar 10, 2020",3
Australia,AUS,"Mar 11, 2020",3
Australia,AUS,"Mar 12, 2020",3
Australia,AUS,"Mar 13, 2020",3
Australia,AUS,"Mar 14, 2020",3
Australia,AUS,"Mar 15, 2020",3
Australia,AUS,"Mar 16, 2020",5
Australia,AUS,"Mar 17, 2020",5
Australia,AUS,"Mar 18, 2020",5
Australia,AUS,"Mar 19, 2020",6
Australia,AUS,"Mar 20, 2020",6
Australia,AUS,"Mar 21, 2020",7
Australia,AUS,"Mar 22, 2020",7
Australia,AUS,"Mar 23, 2020",7
Australia,AUS,"Mar 24, 2020",7
Australia,AUS,"Mar 25, 2020",8
Australia,AUS,"Mar 26, 2020",11
Australia,AUS,"Mar 27, 2020",13
Australia,AUS,"Mar 28, 2020",13
Australia,AUS,"Mar 29, 2020",14
Australia,AUS,"Mar 30, 2020",16
Australia,AUS,"Mar 31, 2020",19
Australia,AUS,"Apr 1, 2020",20
Australia,AUS,"Apr 2, 2020",21
Australia,AUS,"Apr 3, 2020",23
Australia,AUS,"Apr 4, 2020",30
Australia,AUS,"Apr 5, 2020",34
Australia,AUS,"Apr 6, 2020",36
Australia,AUS,"Apr 7, 2020",42
Australia,AUS,"Apr 8, 2020",45
Australia,AUS,"Apr 9, 2020",50
Australia,AUS,"Apr 10, 2020",52
Australia,AUS,"Apr 11, 2020",54
Australia,AUS,"Apr 12, 2020",57
Australia,AUS,"Apr 13, 2020",61
Australia,AUS,"Apr 14, 2020",61
Australia,AUS,"Apr 15, 2020",61
Australia,AUS,"Apr 16, 2020",63
Australia,AUS,"Apr 17, 2020",63
Australia,AUS,"Apr 18, 2020",67
Australia,AUS,"Apr 19, 2020",69
Australia,AUS,"Apr 20, 2020",70
Australia,AUS,"Apr 21, 2020",71
Australia,AUS,"Apr 22, 2020",74
Austria,AUT,"Dec 31, 2019",0
Austria,AUT,"Jan 1, 2020",0
Austria,AUT,"Jan 2, 2020",0
Austria,AUT,"Jan 3, 2020",0
Austria,AUT,"Jan 4, 2020",0
Austria,AUT,"Jan 5, 2020",0
Austria,AUT,"Jan 6, 2020",0
Austria,AUT,"Jan 7, 2020",0
Austria,AUT,"Jan 8, 2020",0
Austria,AUT,"Jan 9, 2020",0
Austria,AUT,"Jan 10, 2020",0
Austria,AUT,"Jan 11, 2020",0
Austria,AUT,"Jan 12, 2020",0
Austria,AUT,"Jan 13, 2020",0
Austria,AUT,"Jan 14, 2020",0
Austria,AUT,"Jan 15, 2020",0
Austria,AUT,"Jan 16, 2020",0
Austria,AUT,"Jan 17, 2020",0
Austria,AUT,"Jan 18, 2020",0
Austria,AUT,"Jan 19, 2020",0
Austria,AUT,"Jan 20, 2020",0
Austria,AUT,"Jan 21, 2020",0
Austria,AUT,"Jan 22, 2020",0
Austria,AUT,"Jan 23, 2020",0
Austria,AUT,"Jan 24, 2020",0
Austria,AUT,"Jan 25, 2020",0
Austria,AUT,"Jan 26, 2020",0
Austria,AUT,"Jan 27, 2020",0
Austria,AUT,"Jan 28, 2020",0
Austria,AUT,"Jan 29, 2020",0
Austria,AUT,"Jan 30, 2020",0
Austria,AUT,"Jan 31, 2020",0
Austria,AUT,"Feb 1, 2020",0
Austria,AUT,"Feb 2, 2020",0
Austria,AUT,"Feb 3, 2020",0
Austria,AUT,"Feb 4, 2020",0
Austria,AUT,"Feb 5, 2020",0
Austria,AUT,"Feb 6, 2020",0
Austria,AUT,"Feb 7, 2020",0
Austria,AUT,"Feb 8, 2020",0
Austria,AUT,"Feb 9, 2020",0
Austria,AUT,"Feb 10, 2020",0
Austria,AUT,"Feb 11, 2020",0
Austria,AUT,"Feb 12, 2020",0
Austria,AUT,"Feb 13, 2020",0
Austria,AUT,"Feb 14, 2020",0
Austria,AUT,"Feb 15, 2020",0
Austria,AUT,"Feb 16, 2020",0
Austria,AUT,"Feb 17, 2020",0
Austria,AUT,"Feb 18, 2020",0
Austria,AUT,"Feb 19, 2020",0
Austria,AUT,"Feb 20, 2020",0
Austria,AUT,"Feb 21, 2020",0
Austria,AUT,"Feb 22, 2020",0
Austria,AUT,"Feb 23, 2020",0
Austria,AUT,"Feb 24, 2020",0
Austria,AUT,"Feb 25, 2020",0
Austria,AUT,"Feb 26, 2020",0
Austria,AUT,"Feb 27, 2020",0
Austria,AUT,"Feb 28, 2020",0
Austria,AUT,"Feb 29, 2020",0
Austria,AUT,"Mar 1, 2020",0
Austria,AUT,"Mar 2, 2020",0
Austria,AUT,"Mar 3, 2020",0
Austria,AUT,"Mar 4, 2020",0
Austria,AUT,"Mar 5, 2020",0
Austria,AUT,"Mar 6, 2020",0
Austria,AUT,"Mar 7, 2020",0
Austria,AUT,"Mar 8, 2020",0
Austria,AUT,"Mar 9, 2020",0
Austria,AUT,"Mar 10, 2020",0
Austria,AUT,"Mar 11, 2020",0
Austria,AUT,"Mar 12, 2020",0
Austria,AUT,"Mar 13, 2020",1
Austria,AUT,"Mar 14, 2020",1
Austria,AUT,"Mar 15, 2020",1
Austria,AUT,"Mar 16, 2020",1
Austria,AUT,"Mar 17, 2020",3
Austria,AUT,"Mar 18, 2020",3
Austria,AUT,"Mar 19, 2020",4
Austria,AUT,"Mar 20, 2020",6
Austria,AUT,"Mar 21, 2020",6
Austria,AUT,"Mar 22, 2020",8
Austria,AUT,"Mar 23, 2020",16
Austria,AUT,"Mar 24, 2020",25
Austria,AUT,"Mar 25, 2020",30
Austria,AUT,"Mar 26, 2020",34
Austria,AUT,"Mar 27, 2020",52
Austria,AUT,"Mar 28, 2020",68
Austria,AUT,"Mar 29, 2020",68
Austria,AUT,"Mar 30, 2020",86
Austria,AUT,"Mar 31, 2020",108
Austria,AUT,"Apr 1, 2020",128
Austria,AUT,"Apr 2, 2020",146
Austria,AUT,"Apr 3, 2020",158
Austria,AUT,"Apr 4, 2020",168
Austria,AUT,"Apr 5, 2020",186
Austria,AUT,"Apr 6, 2020",204
Austria,AUT,"Apr 7, 2020",220
Austria,AUT,"Apr 8, 2020",243
Austria,AUT,"Apr 9, 2020",273
Austria,AUT,"Apr 10, 2020",295
Austria,AUT,"Apr 11, 2020",319
Austria,AUT,"Apr 12, 2020",337
Austria,AUT,"Apr 13, 2020",350
Austria,AUT,"Apr 14, 2020",368
Austria,AUT,"Apr 15, 2020",384
Austria,AUT,"Apr 16, 2020",393
Austria,AUT,"Apr 17, 2020",410
Austria,AUT,"Apr 18, 2020",431
Austria,AUT,"Apr 19, 2020",443
Austria,AUT,"Apr 20, 2020",452
Austria,AUT,"Apr 21, 2020",462
Austria,AUT,"Apr 22, 2020",463
Azerbaijan,AZE,"Dec 31, 2019",0
Azerbaijan,AZE,"Jan 1, 2020",0
Azerbaijan,AZE,"Jan 2, 2020",0
Azerbaijan,AZE,"Jan 3, 2020",0
Azerbaijan,AZE,"Jan 4, 2020",0
Azerbaijan,AZE,"Jan 5, 2020",0
Azerbaijan,AZE,"Jan 6, 2020",0
Azerbaijan,AZE,"Jan 7, 2020",0
Azerbaijan,AZE,"Jan 8, 2020",0
Azerbaijan,AZE,"Jan 9, 2020",0
Azerbaijan,AZE,"Jan 10, 2020",0
Azerbaijan,AZE,"Jan 11, 2020",0
Azerbaijan,AZE,"Jan 12, 2020",0
Azerbaijan,AZE,"Jan 13, 2020",0
Azerbaijan,AZE,"Jan 14, 2020",0
Azerbaijan,AZE,"Jan 15, 2020",0
Azerbaijan,AZE,"Jan 16, 2020",0
Azerbaijan,AZE,"Jan 17, 2020",0
Azerbaijan,AZE,"Jan 18, 2020",0
Azerbaijan,AZE,"Jan 19, 2020",0
Azerbaijan,AZE,"Jan 20, 2020",0
Azerbaijan,AZE,"Jan 21, 2020",0
Azerbaijan,AZE,"Jan 22, 2020",0
Azerbaijan,AZE,"Jan 23, 2020",0
Azerbaijan,AZE,"Jan 24, 2020",0
Azerbaijan,AZE,"Jan 25, 2020",0
Azerbaijan,AZE,"Jan 26, 2020",0
Azerbaijan,AZE,"Jan 27, 2020",0
Azerbaijan,AZE,"Jan 28, 2020",0
Azerbaijan,AZE,"Jan 29, 2020",0
Azerbaijan,AZE,"Jan 30, 2020",0
Azerbaijan,AZE,"Jan 31, 2020",0
Azerbaijan,AZE,"Feb 1, 2020",0
Azerbaijan,AZE,"Feb 2, 2020",0
Azerbaijan,AZE,"Feb 3, 2020",0
Azerbaijan,AZE,"Feb 4, 2020",0
Azerbaijan,AZE,"Feb 5, 2020",0
Azerbaijan,AZE,"Feb 6, 2020",0
Azerbaijan,AZE,"Feb 7, 2020",0
Azerbaijan,AZE,"Feb 8, 2020",0
Azerbaijan,AZE,"Feb 9, 2020",0
Azerbaijan,AZE,"Feb 10, 2020",0
Azerbaijan,AZE,"Feb 11, 2020",0
Azerbaijan,AZE,"Feb 12, 2020",0
Azerbaijan,AZE,"Feb 13, 2020",0
Azerbaijan,AZE,"Feb 14, 2020",0
Azerbaijan,AZE,"Feb 15, 2020",0
Azerbaijan,AZE,"Feb 16, 2020",0
Azerbaijan,AZE,"Feb 17, 2020",0
Azerbaijan,AZE,"Feb 18, 2020",0
Azerbaijan,AZE,"Feb 19, 2020",0
Azerbaijan,AZE,"Feb 20, 2020",0
Azerbaijan,AZE,"Feb 21, 2020",0
Azerbaijan,AZE,"Feb 22, 2020",0
Azerbaijan,AZE,"Feb 23, 2020",0
Azerbaijan,AZE,"Feb 24, 2020",0
Azerbaijan,AZE,"Feb 25, 2020",0
Azerbaijan,AZE,"Feb 26, 2020",0
Azerbaijan,AZE,"Feb 27, 2020",0
Azerbaijan,AZE,"Feb 28, 2020",0
Azerbaijan,AZE,"Feb 29, 2020",0
Azerbaijan,AZE,"Mar 1, 2020",0
Azerbaijan,AZE,"Mar 2, 2020",0
Azerbaijan,AZE,"Mar 6, 2020",0
Azerbaijan,AZE,"Mar 7, 2020",0
Azerbaijan,AZE,"Mar 11, 2020",0
Azerbaijan,AZE,"Mar 12, 2020",0
Azerbaijan,AZE,"Mar 13, 2020",0
Azerbaijan,AZE,"Mar 15, 2020",0
Azerbaijan,AZE,"Mar 16, 2020",0
Azerbaijan,AZE,"Mar 17, 2020",0
Azerbaijan,AZE,"Mar 18, 2020",0
Azerbaijan,AZE,"Mar 19, 2020",0
Azerbaijan,AZE,"Mar 20, 2020",0
Azerbaijan,AZE,"Mar 21, 2020",1
Azerbaijan,AZE,"Mar 22, 2020",1
Azerbaijan,AZE,"Mar 23, 2020",1
Azerbaijan,AZE,"Mar 24, 2020",1
Azerbaijan,AZE,"Mar 25, 2020",1
Azerbaijan,AZE,"Mar 26, 2020",2
Azerbaijan,AZE,"Mar 27, 2020",3
Azerbaijan,AZE,"Mar 28, 2020",3
Azerbaijan,AZE,"Mar 29, 2020",4
Azerbaijan,AZE,"Mar 30, 2020",4
Azerbaijan,AZE,"Mar 31, 2020",4
Azerbaijan,AZE,"Apr 1, 2020",5
Azerbaijan,AZE,"Apr 2, 2020",5
Azerbaijan,AZE,"Apr 3, 2020",5
Azerbaijan,AZE,"Apr 4, 2020",5
Azerbaijan,AZE,"Apr 5, 2020",5
Azerbaijan,AZE,"Apr 6, 2020",7
Azerbaijan,AZE,"Apr 7, 2020",7
Azerbaijan,AZE,"Apr 8, 2020",8
Azerbaijan,AZE,"Apr 9, 2020",8
Azerbaijan,AZE,"Apr 10, 2020",9
Azerbaijan,AZE,"Apr 11, 2020",10
Azerbaijan,AZE,"Apr 12, 2020",11
Azerbaijan,AZE,"Apr 13, 2020",11
Azerbaijan,AZE,"Apr 14, 2020",12
Azerbaijan,AZE,"Apr 15, 2020",13
Azerbaijan,AZE,"Apr 16, 2020",13
Azerbaijan,AZE,"Apr 17, 2020",15
Azerbaijan,AZE,"Apr 18, 2020",15
Azerbaijan,AZE,"Apr 19, 2020",18
Azerbaijan,AZE,"Apr 20, 2020",19
Azerbaijan,AZE,"Apr 21, 2020",19
Azerbaijan,AZE,"Apr 22, 2020",20
Bahamas,BHS,"Mar 16, 2020",0
Bahamas,BHS,"Mar 17, 2020",0
Bahamas,BHS,"Mar 20, 2020",0
Bahamas,BHS,"Mar 21, 2020",0
Bahamas,BHS,"Mar 22, 2020",0
Bahamas,BHS,"Mar 23, 2020",0
Bahamas,BHS,"Mar 24, 2020",0
Bahamas,BHS,"Mar 25, 2020",0
Bahamas,BHS,"Mar 26, 2020",0
Bahamas,BHS,"Mar 27, 2020",0
Bahamas,BHS,"Mar 28, 2020",0
Bahamas,BHS,"Mar 29, 2020",0
Bahamas,BHS,"Mar 30, 2020",0
Bahamas,BHS,"Mar 31, 2020",0
Bahamas,BHS,"Apr 1, 2020",0
Bahamas,BHS,"Apr 2, 2020",1
Bahamas,BHS,"Apr 3, 2020",1
Bahamas,BHS,"Apr 4, 2020",3
Bahamas,BHS,"Apr 5, 2020",4
Bahamas,BHS,"Apr 6, 2020",5
Bahamas,BHS,"Apr 7, 2020",5
Bahamas,BHS,"Apr 8, 2020",6
Bahamas,BHS,"Apr 9, 2020",7
Bahamas,BHS,"Apr 10, 2020",8
Bahamas,BHS,"Apr 11, 2020",8
Bahamas,BHS,"Apr 12, 2020",8
Bahamas,BHS,"Apr 13, 2020",8
Bahamas,BHS,"Apr 14, 2020",8
Bahamas,BHS,"Apr 15, 2020",8
Bahamas,BHS,"Apr 16, 2020",8
Bahamas,BHS,"Apr 17, 2020",9
Bahamas,BHS,"Apr 18, 2020",9
Bahamas,BHS,"Apr 19, 2020",9
